INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,3,tensor(1.1308),tensor(1.0695, dtype=torch.float64),213.91455078125,2416.705810546875,[sub, tensor(4.3934), 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.1608288288116455,5,tensor(0.5321),tensor(0.5201, dtype=torch.float64),5.215620517730713,10.454050064086914,[add, tensor(4.4174), div, 5, 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.19243335723876953,9,tensor(0.4963),tensor(0.5405, dtype=torch.float64),4.00896692276001,11.30998706817627,[add, tensor(4.4174), div, 5, add, tensor(4.4174), add, tensor(1.3668), 10]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.1657543182373047,1,tensor(0.4763),tensor(0.4877, dtype=torch.float64),11.978471755981445,44.02058792114258,[tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.15194487571716309,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),4.897365665041613e+17,2.0727253785263473e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, 5, 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,88,0.16406583786010742,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,89,0.1692943572998047,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.509778829692371e+18,4.4880478600293253e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,90,0.16248512268066406,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.8976081387420385e+18,4.290809767657472e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,91,0.16669082641601562,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,92,0.15840864181518555,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,93,0.15880274772644043,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,94,0.1603407859802246,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,95,0.16416454315185547,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,96,0.14876031875610352,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.7751739455763907e+18,4.239623103337988e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,97,0.16979551315307617,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,98,0.1634502410888672,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.938419536463921e+18,4.3069602190799667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,99,0.167496919631958,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,100,0.1639559268951416,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,101,0.19520974159240723,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,102,0.17247915267944336,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.856796741020156e+18,4.2742071420780544e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,103,0.16700291633605957,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,104,0.15903973579406738,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,105,0.17533135414123535,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,106,0.16054987907409668,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,107,0.16607975959777832,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,108,0.1782064437866211,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,109,0.17729640007019043,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,110,0.15544939041137695,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,111,0.17877483367919922,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.591401625136136e+18,4.507389918829347e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,112,0.16023659706115723,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.7751739455763907e+18,4.239623103337988e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,113,0.15528535842895508,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.7751739455763907e+18,4.239623103337988e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,114,0.15790820121765137,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.7751739455763907e+18,4.239623103337988e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,115,0.15236759185791016,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,116,0.15434598922729492,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,117,0.16502642631530762,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.6730241457019945e+18,4.5251706711179264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,118,0.2198805809020996,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.856796741020156e+18,4.2742071420780544e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,119,0.17734265327453613,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.938419536463921e+18,4.3069602190799667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,120,0.1593456268310547,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,121,0.17238426208496094,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,122,0.1675739288330078,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,123,0.16431808471679688,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.509778829692371e+18,4.4880478600293253e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,124,0.1580958366394043,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,125,0.1719193458557129,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,126,0.15990161895751953,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,127,0.15192818641662598,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,128,0.15430903434753418,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,129,0.16636300086975098,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,130,0.15681815147399902,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.509778829692371e+18,4.4880478600293253e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,131,0.15279459953308105,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,132,0.15204358100891113,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,133,0.18233704566955566,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,134,0.1598045825958252,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,135,0.17731022834777832,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,136,0.1600492000579834,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,137,0.15418171882629395,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,138,0.15694689750671387,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,139,0.16090607643127441,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.509778829692371e+18,4.4880478600293253e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,140,0.16344165802001953,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.509778829692371e+18,4.4880478600293253e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,141,0.15388822555541992,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,142,0.1582317352294922,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.4281560342486057e+18,4.467124703508562e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,143,0.15095829963684082,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,144,0.15938258171081543,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.3670599683575644e+18,4.0375031793388093e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,145,0.17504024505615234,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,146,0.20184564590454102,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, div, tensor(4.4174), tensor(4.4174), add, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,147,0.18789076805114746,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.652739752410743e+18,4.1842137646120305e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,148,0.17496228218078613,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, div, tensor(4.4174), tensor(4.4174), add, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,149,0.18331217765808105,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.856796741020156e+18,4.2742071420780544e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,150,0.1885085105895996,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,151,0.16686296463012695,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),2.652739752410743e+18,4.1842137646120305e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,152,0.19242048263549805,11,tensor(0.0673),tensor(0.0622, dtype=torch.float64),2.652739752410743e+18,4.1842137646120305e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,153,0.18868684768676758,15,tensor(0.0654),tensor(0.0678, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), mul, tensor(0.2484), 4, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,154,0.2042694091796875,15,tensor(0.0654),tensor(0.0678, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), mul, tensor(0.2484), 4, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,155,0.22941899299621582,15,tensor(0.0654),tensor(0.0678, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), mul, tensor(0.2484), 4, add, tensor(4.4174), div, tensor(4.4174), tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,156,0.18858766555786133,13,tensor(0.0629),tensor(0.0595, dtype=torch.float64),2.7751739455763907e+18,4.239623103337988e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,157,0.19669699668884277,13,tensor(0.0629),tensor(0.0595, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,158,0.19023656845092773,15,tensor(0.0613),tensor(0.0599, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), tensor(0.2484), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,159,0.19782447814941406,15,tensor(0.0613),tensor(0.0599, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, tensor(4.4174), tensor(0.2484), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,160,0.21629762649536133,15,tensor(0.0613),tensor(0.0599, dtype=torch.float64),3.387344636526723e+18,4.4560627918994145e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, tensor(4.4174), tensor(0.2484)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,161,0.21210813522338867,19,tensor(0.0602),tensor(0.0609, dtype=torch.float64),2.856796741020156e+18,4.2742071420780544e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,162,0.1862201690673828,19,tensor(0.0602),tensor(0.0609, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,163,0.19738316535949707,19,tensor(0.0602),tensor(0.0609, dtype=torch.float64),3.387344636526723e+18,4.4560627918994145e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,164,0.2096552848815918,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,165,0.2111804485321045,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,166,0.1981370449066162,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,167,0.20085954666137695,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
